category,is_known,true_label,prediction,max_softmax,entropy,energy,odin,mahalanobis
Ardea_purpurea,1,9,14,0.52126205,-1.7818749,6.4647403,0.013244449,-30.16792869567871
Geopelia_striata,0,-1,0,0.8768521,-0.51392674,10.904847,0.013305338,-34.49231719970703
Calidris_canutus,1,14,14,0.9997962,-0.0025714473,13.491031,0.013343742,-35.192588806152344
Treron_curvirostra,0,-1,25,0.21501999,-2.6046727,5.6739383,0.01322783,-36.7916374206543
Falco_tinnunculus,1,33,33,0.9999994,-1.2023825e-05,20.27283,0.013437254,-24.74704933166504
Orthotomus_sutorius,1,52,52,0.9999951,-7.143221e-05,21.20222,0.013447471,-49.209571838378906
Tyto_alba,1,73,73,0.9999993,-1.2857236e-05,20.022928,0.013442414,-13.894838333129883
Lanius_cristatus,0,-1,35,0.96868837,-0.1897455,12.2993555,0.013316749,-42.89626693725586
Anthreptes_malacensis,0,-1,65,0.2636137,-2.4712076,6.358,0.013236735,-33.06011962890625
Sterna_hirundo,1,66,66,0.99990773,-0.0012200293,15.357334,0.013361872,-36.857322692871094
Tyto_alba,1,73,73,1.0,-3.1782314e-08,26.750717,0.013527931,-13.541743278503418
Centropus_bengalensis,0,-1,18,0.7212554,-0.9121155,10.408182,0.013294535,-44.29846954345703
Tyto_alba,1,73,73,1.0,-1.1929141e-09,29.245586,0.013569992,-14.623826026916504
Sterna_hirundo,1,66,66,0.3251093,-2.372275,5.501084,0.013237327,-23.101064682006836
Calidris_ferruginea,1,15,15,0.99968696,-0.0030097011,17.500484,0.013398423,-26.63941192626953
Orthotomus_sutorius,1,52,52,1.0,-4.4773376e-08,32.836742,0.013604849,-42.22674560546875
Butorides_striata,1,11,11,0.99970907,-0.003426239,13.832641,0.0133476285,-33.70230484008789
Centropus_sinensis,1,18,18,0.9994667,-0.004718977,16.66911,0.0133827375,-41.962528228759766
Anthreptes_malacensis,0,-1,19,0.45542514,-1.7045292,8.699708,0.013260373,-45.788028717041016
Falco_peregrinus,1,32,32,0.93814445,-0.2626785,11.26602,0.013307794,-31.662830352783203
Charadrius_dubius,1,20,20,0.99229103,-0.06677732,10.001377,0.013297144,-33.14390563964844
Ardea_alba,1,7,7,0.999835,-0.0017278577,15.945611,0.013374999,-27.961410522460938
Chlidonias_leucopterus,0,-1,66,0.53466994,-2.043732,5.860085,0.013234272,-26.652950286865234
Ninox_scutulata,1,47,47,1.0,-2.2421767e-09,30.415335,0.0135690775,-17.48571014404297
Poliolimnas_cinereus,0,-1,37,0.25376198,-2.593085,6.473421,0.013226345,-45.70165252685547
Mixornis_gularis,1,44,44,0.9999988,-1.9639649e-05,21.213745,0.013443895,-33.438568115234375
Ardea_cinerea,1,8,8,0.9989323,-0.008452272,20.623262,0.013441485,-23.077594757080078
Pitta_sordida,0,-1,8,0.37492138,-1.9964409,8.449309,0.013254857,-41.19545364379883
Motacilla_tschutschensis,1,46,46,0.997152,-0.021284781,14.191825,0.013354411,-33.919158935546875
Terpsiphone_affinis,0,-1,41,0.9999809,-0.0002615798,18.528526,0.013408744,-44.9036979675293
Merops_philippinus,0,-1,1,0.39120558,-2.4414573,5.5589523,0.013226084,-26.517257690429688
Corvus_splendens,1,25,25,1.0,-3.3064072e-07,26.098185,0.013512107,-29.611082077026367
Tringa_ochropus,1,71,71,0.9999938,-8.667531e-05,19.53445,0.013429463,-35.06437683105469
Pandion_haliaetus,1,53,53,0.9999999,-3.6649362e-06,22.671179,0.013469188,-28.82119369506836
Spilopelia_chinensis,1,64,64,1.0,-5.909314e-07,24.043251,0.013491315,-20.915407180786133
Alcedo_atthis,1,5,5,1.0,-2.209284e-07,25.240187,0.013499231,-35.80687713623047
Hypothymis_azurea,1,41,41,0.99986637,-0.0014005776,18.779627,0.013407645,-40.391021728515625
Chalcophaps_indica,0,-1,18,0.23746912,-2.3853989,6.337022,0.013233677,-28.885112762451172
Cyanoptila_cyanomelana,0,-1,27,0.60152733,-1.2379072,8.5872,0.0132676335,-39.32567596435547
Otus_sunia,0,-1,18,0.2271473,-2.257347,8.078487,0.013245853,-40.768192291259766
Hierococcyx_nisicolor,0,-1,22,0.74583316,-1.1042693,9.59779,0.013276104,-41.43864440917969
Cypsiurus_balasiensis,0,-1,25,0.37464598,-2.7220163,5.2673445,0.013224835,-34.43290328979492
Otus_lempiji,0,-1,18,0.6027426,-1.3175371,7.8450537,0.013259129,-35.69053649902344
Hypothymis_azurea,1,41,41,0.9999914,-0.00011293322,25.06868,0.013483585,-31.99810791015625
Charadrius_dubius,1,20,20,0.9999908,-0.00012642445,19.614044,0.013432893,-32.0480842590332
Pitta_sordida,0,-1,0,0.12689188,-3.4448729,4.6499844,0.013200257,-30.948049545288086
Pachycephala_cinerea,0,-1,28,0.7564416,-1.2596513,7.1318126,0.013258903,-38.660858154296875
Egretta_garzetta,1,29,29,0.9999901,-0.00013633403,18.858599,0.013426018,-24.515695571899414
Gallinula_chloropus,1,35,35,0.9869457,-0.086674646,13.39356,0.013334249,-38.944984436035156
Numenius_phaeopus,1,49,49,0.9391153,-0.27720714,11.784049,0.013323237,-30.440204620361328
Hypothymis_azurea,1,41,41,0.9999963,-5.2512303e-05,20.433376,0.0134313,-28.752714157104492
Amaurornis_phoenicurus,1,6,6,1.0,-5.577793e-08,28.699974,0.013542792,-37.48283004760742
Tachybaptus_ruficollis,1,68,68,0.68232614,-1.486779,7.477855,0.013256734,-31.40793800354004
Zapornia_pusilla,1,75,75,1.0,-1.8308276e-08,26.342422,0.013524719,-25.291433334350586
Caprimulgus_affinis,0,-1,12,0.37233567,-2.670111,5.547019,0.013223252,-30.763586044311523
Aegithina_tiphia,1,4,4,0.9999633,-0.00047096214,17.78643,0.013401425,-38.86357879638672
Ardea_purpurea,1,9,9,1.0,-1.5063654e-07,28.056517,0.013541861,-30.74268341064453
Phylloscopus_coronatus,0,-1,1,0.19891733,-3.0618675,5.4167624,0.013215692,-31.277416229248047
Himantopus_himantopus,1,39,39,0.99999976,-5.034871e-06,20.731663,0.013447898,-18.727676391601562
Lanius_cristatus,0,-1,41,0.4567633,-1.7176368,8.170193,0.013261651,-39.856197357177734
Ficedula_zanthopygia,0,-1,65,0.48701832,-1.885366,5.689163,0.01325193,-32.268917083740234
Rallina_fasciata,0,-1,8,0.8963297,-0.5844233,8.423597,0.013282376,-32.86808395385742
Phylloscopus_coronatus,0,-1,24,0.9357301,-0.269801,15.253745,0.013363671,-49.608299255371094
Orthotomus_sutorius,1,52,52,1.0,-8.383126e-10,31.40399,0.0135814985,-24.17855453491211
Clanga_clanga,0,-1,65,0.99483263,-0.04104298,13.11854,0.013337327,-34.43975830078125
Corvus_macrorhynchos,1,24,24,1.0,-7.238323e-07,24.95339,0.013493734,-27.25117301940918
Caprimulgus_macrurus,1,16,16,1.0,-9.5585854e-08,35.206955,0.013633981,-16.50507926940918
Surniculus_lugubris,0,-1,0,0.95266145,-0.275984,10.391149,0.013296578,-39.02262878417969
Orthotomus_sericeus,0,-1,52,0.9910486,-0.072077446,11.689389,0.013315384,-41.72787094116211
Lanius_cristatus,0,-1,27,0.4892678,-1.8698858,6.647842,0.013244469,-44.60650634765625
Chlidonias_leucopterus,0,-1,67,0.54364496,-1.1886275,10.102621,0.013283843,-28.498655319213867
Ficedula_zanthopygia,0,-1,31,0.26812676,-2.1381178,7.5679507,0.01324526,-39.91810607910156
Cacomantis_merulinus,1,12,12,0.99990916,-0.0010258814,18.684505,0.013406704,-37.42374038696289
Charadrius_dubius,1,20,20,1.0,-1.907831e-07,25.328527,0.013505096,-24.301612854003906
Charadrius_dubius,1,20,20,1.0,-1.561663e-11,37.833454,0.013681771,-26.894710540771484
Malacocincla_abbotti,0,-1,44,0.8817561,-0.6222451,9.195074,0.013281149,-34.322792053222656
Eurystomus_orientalis,0,-1,4,0.18936034,-2.7535725,7.009575,0.013230616,-38.82750701904297
Passer_montanus,1,54,54,0.9999994,-1.3184439e-05,19.414114,0.013418785,-25.613767623901367
Elanus_caeruleus,1,30,30,0.99999905,-1.537529e-05,22.946184,0.013462388,-32.370845794677734
Gallus_gallus,1,36,36,0.99982184,-0.0019223354,18.903141,0.0134059815,-32.37968063354492
Caprimulgus_jotaka,0,-1,32,0.57157665,-1.9790983,6.248031,0.0132435635,-35.92408752441406
Ficedula_zanthopygia,0,-1,27,0.793488,-0.75132716,9.932946,0.013289068,-43.99260330200195
Thalasseus_bergii,0,-1,1,0.3061034,-2.631449,4.974083,0.01322798,-12.572381019592285
Himantopus_himantopus,1,39,39,0.9999715,-0.00033197494,21.72583,0.013461492,-30.71904945373535
Calidris_ferruginea,1,15,15,0.77968895,-1.0359578,7.306369,0.013272924,-26.670503616333008
Pachycephala_cinerea,0,-1,28,0.32492766,-1.6994722,9.40572,0.013272026,-45.55680465698242
Hypothymis_azurea,1,41,41,0.999984,-0.00022429002,17.92796,0.013397332,-37.98946762084961
Rallina_eurizonoides,0,-1,6,0.405548,-1.9717239,6.6803665,0.013235427,-36.76292419433594
Spilornis_cheela,1,65,65,0.9625718,-0.24881406,9.33874,0.013287138,-36.887672424316406
Dicrurus_macrocercus,0,-1,27,0.81775624,-0.75101453,9.470937,0.013286255,-40.016571044921875
Calidris_ferruginea,1,15,50,0.73099154,-1.1649632,6.7971287,0.013282099,-12.132399559020996
Pachycephala_cinerea,0,-1,4,0.74529374,-1.1388859,8.678014,0.013267545,-49.2879524230957
Malacocincla_abbotti,0,-1,28,0.9979113,-0.019533895,12.947984,0.013328792,-47.034095764160156
Pachycephala_cinerea,0,-1,4,0.8208408,-0.9022722,7.0119753,0.013255807,-28.72018814086914
Prionochilus_maculatus,0,-1,11,0.7233391,-1.3149391,6.9724655,0.01325908,-30.148263931274414
Ploceus_philippinus,0,-1,18,0.97928977,-0.11870678,14.536086,0.013343606,-40.86854934692383
Tringa_brevipes,0,-1,11,0.20059006,-2.7878046,4.8416586,0.013218939,-10.871647834777832
Strix_seloputo,0,-1,6,0.62107176,-0.7124964,11.811732,0.013309353,-38.97273635864258
Anthracoceros_albirostris,0,-1,63,0.19107175,-2.5935357,6.8892655,0.013229277,-36.8123779296875
Columba_livia,1,23,23,1.0,-1.01782e-08,29.15085,0.0135624325,-28.762121200561523
Calidris_falcinellus,0,-1,14,0.6210073,-0.8924959,9.801807,0.013285846,-33.725990295410156
Geopelia_striata,0,-1,24,0.3785625,-2.801705,5.489127,0.013220399,-40.721405029296875
Nycticorax_nycticorax,1,50,50,0.99999976,-3.8386065e-06,22.043879,0.013465116,-29.835208892822266
Hirundo_rustica,1,40,40,0.99999475,-7.9009566e-05,19.542007,0.013426897,-34.76734161376953
Egretta_garzetta,1,29,29,0.99942267,-0.0061634737,14.051305,0.013357217,-33.485076904296875
Merops_philippinus,0,-1,46,0.94364744,-0.35465062,8.635426,0.013271891,-33.35847854614258
Hierococcyx_nisicolor,0,-1,27,0.8086163,-0.6712996,9.42053,0.013280977,-43.85158920288086
Acrocephalus_bistrigiceps,1,1,1,1.0,-1.0513096e-09,29.929415,0.01356787,-21.89543914794922
Dicrurus_leucophaeus,1,27,27,0.9999738,-0.0003503565,17.855417,0.013393428,-31.204219818115234
Gallus_gallus,1,36,36,0.9998136,-0.0020164712,16.714212,0.013383662,-43.573699951171875
Motacilla_cinerea,1,45,45,0.9999995,-7.662416e-06,24.834948,0.01349415,-29.573448181152344
Spilornis_cheela,1,65,65,0.99994636,-0.0005835335,20.726295,0.01344785,-29.038101196289062
Orthotomus_sutorius,1,52,52,0.9999999,-2.367493e-06,24.640297,0.01348781,-40.53244400024414
Pandion_haliaetus,1,53,53,0.9999534,-0.0006321663,16.538536,0.013390795,-34.88249588012695
Otus_lempiji,0,-1,65,0.31157893,-1.9837338,7.626047,0.013253927,-37.23614501953125
Muscicapa_dauurica,0,-1,36,0.99725026,-0.020855345,15.208589,0.013353677,-32.26357650756836
Dendrocygna_javanica,0,-1,44,0.2192328,-3.020887,5.529063,0.0132129295,-36.22986602783203
Dicrurus_macrocercus,0,-1,48,0.3827679,-1.9630904,7.22431,0.013246092,-39.098148345947266
Actitis_hypoleucos,1,3,3,0.9999987,-1.9707886e-05,23.162113,0.013476275,-32.34077835083008
Accipiter_trivirgatus,0,-1,65,0.13211909,-3.4412508,4.4201307,0.013202562,-25.556640625
Psittacula_krameri,1,60,60,0.99996126,-0.00046952098,16.898212,0.013387137,-21.36653709411621
Sterna_hirundo,1,66,66,0.9999982,-2.8103526e-05,20.678598,0.013433977,-23.854354858398438
Zapornia_pusilla,1,75,75,0.9999987,-2.0133515e-05,22.951286,0.013485526,-28.08138084411621
Mulleripicus_pulverulentus,0,-1,28,0.36887655,-2.3408933,6.2309628,0.013230877,-40.97296142578125
Cecropis_daurica,1,17,17,1.0,-7.8521725e-07,22.453894,0.013467767,-16.153118133544922
Gallinago_gallinago,1,34,34,1.0,-9.843111e-08,27.698214,0.013538113,-30.533037185668945
Anthracoceros_albirostris,0,-1,0,0.8426994,-0.60186106,10.302336,0.013295607,-37.005279541015625
Picus_vittatus,0,-1,28,0.66023135,-1.4682224,7.237308,0.013250194,-35.15688705444336
Malacocincla_abbotti,0,-1,18,0.20680377,-3.0760202,5.458454,0.013211517,-31.10327911376953
Ardea_alba,1,7,0,0.41359553,-1.9474119,7.3665953,0.0132481,-33.40348815917969
Psittacula_krameri,1,60,60,0.9999982,-3.0782518e-05,18.737152,0.013418443,-26.9197940826416
Phylloscopus_coronatus,0,-1,63,0.18211894,-2.8453789,5.5824347,0.013219259,-42.053951263427734
Sterna_sumatrana,0,-1,64,0.87759274,-0.6296966,8.216658,0.013270661,-22.08477210998535
Geopelia_striata,0,-1,4,0.64476895,-1.4968367,8.10741,0.013263257,-42.17748260498047
Passer_montanus,1,54,54,1.0,-1.7885125e-07,26.678177,0.013509622,-42.968589782714844
Arenaria_interpres,1,10,10,0.9935731,-0.05072113,11.03646,0.013312348,-20.03453254699707
Hierococcyx_sparverioides,0,-1,55,0.5306889,-1.8723497,8.21512,0.013257575,-39.25199508666992
Zapornia_pusilla,1,75,75,0.7520416,-0.86526954,8.533042,0.013283493,-30.354766845703125
Pitta_sordida,0,-1,29,0.6587423,-1.2642448,6.7134356,0.013252448,-33.74863052368164
Vanellus_indicus,1,74,74,1.0,-9.000196e-08,26.21,0.013513646,-22.912628173828125
Larvivora_cyane,0,-1,49,0.6382137,-1.6102266,6.1689005,0.013262278,-31.312294006347656
Sterna_sumatrana,0,-1,10,0.91058916,-0.39896932,12.142713,0.0133186905,-37.129966735839844
Apus_nipalensis,0,-1,68,0.42677686,-1.381118,9.411392,0.013276713,-34.616493225097656
Caprimulgus_macrurus,1,16,16,0.79749215,-0.5929845,13.57201,0.01333618,-36.19196319580078
Phylloscopus_borealis,1,56,56,0.9999987,-2.0607975e-05,24.242905,0.013492475,-33.744327545166016
Ardea_purpurea,1,9,9,0.9361994,-0.28098834,13.755647,0.013347017,-22.238821029663086
Gallus_gallus,1,36,36,0.99984777,-0.0019001302,14.39697,0.013360497,-39.31611251831055
Acrocephalus_orientalis,1,2,2,0.99929416,-0.007812215,13.110324,0.013335328,-27.50440788269043
Strix_leptogrammica,0,-1,12,0.32637975,-2.4443269,5.8309765,0.013224181,-34.944881439208984
Caprimulgus_jotaka,0,-1,55,0.4067659,-1.7438705,10.035456,0.013273928,-48.3422737121582
Corvus_macrorhynchos,1,24,24,0.4795653,-1.8203788,6.0910263,0.013242539,-19.584136962890625
Hierococcyx_sparverioides,0,-1,18,0.6186933,-1.2939088,7.8525047,0.0132582355,-33.45703887939453
Cinnyris_jugularis,1,22,22,0.9999974,-3.7995902e-05,20.577845,0.01344252,-37.77251434326172
Psittacula_krameri,1,60,60,0.9999988,-2.1698172e-05,19.571571,0.013424513,-23.63264274597168
Caprimulgus_affinis,0,-1,12,0.46311563,-1.8835909,7.9017153,0.013260168,-44.27947235107422
Collocalia_affinis,0,-1,40,0.45731288,-1.919479,7.3300085,0.013246688,-27.3259220123291
Aegithina_tiphia,1,4,4,1.0,-2.1554817e-11,36.19247,0.013652829,-44.09246063232422
Chlidonias_hybrida,1,21,21,0.9999995,-9.200204e-06,21.112375,0.013442379,-20.807125091552734
Caprimulgus_macrurus,1,16,16,1.0,-3.8621958e-10,33.79542,0.013616102,-16.55791473388672
Gelochelidon_nilotica,1,37,37,0.99998736,-0.00018216649,16.368826,0.013391679,-19.15427017211914
Pericrocotus_speciosus,0,-1,41,0.49910277,-2.0729015,6.37343,0.013236509,-31.872182846069336
Ardea_sumatrana,0,-1,25,0.9870837,-0.08611618,11.948275,0.013318142,-33.083736419677734
Strix_seloputo,0,-1,6,0.9847794,-0.08373472,14.233042,0.013342498,-38.47116470336914
Corvus_macrorhynchos,1,24,24,1.0,-1.8726648e-06,23.257643,0.013473294,-23.305156707763672
Malacocincla_abbotti,0,-1,63,0.19779743,-2.9261167,6.1422606,0.013216655,-33.99541091918945
Charadrius_dubius,1,20,20,0.99897873,-0.0112094,11.653371,0.013327294,-31.236536026000977
Leptocoma_brasiliana,0,-1,36,0.56260157,-2.1252036,6.5715814,0.013239293,-40.16282653808594
Orthotomus_sericeus,0,-1,41,0.52032405,-1.2787966,9.78516,0.013280196,-35.557861328125
Orthotomus_sericeus,0,-1,38,0.3194258,-2.1413665,7.900075,0.013248797,-42.81848907470703
Tringa_totanus,1,72,72,0.9985877,-0.013032528,15.074822,0.01335393,-37.11941909790039
Merops_philippinus,0,-1,59,0.20675452,-2.784801,6.0591307,0.013221791,-36.60103988647461
Lanius_cristatus,0,-1,2,0.9942964,-0.050687853,10.8095455,0.0133104855,-39.7731819152832
Alcedo_atthis,1,5,5,0.9999999,-2.078676e-06,23.817142,0.013496233,-23.589338302612305
Dendrocygna_arcuata,0,-1,39,0.62004846,-1.5225327,7.0925283,0.013250354,-35.89773941040039
Orthotomus_atrogularis,1,51,51,0.9507588,-0.2580117,11.641377,0.0133141205,-39.908809661865234
Hirundo_rustica,1,40,40,0.99999976,-4.6479236e-06,21.20424,0.013449812,-22.886432647705078
Tyto_alba,1,73,73,0.99997866,-0.00029990397,15.720615,0.013391882,-23.983972549438477
Anthreptes_malacensis,0,-1,65,0.26893952,-2.016221,7.6873226,0.013248788,-38.410675048828125
Spatula_clypeata,1,62,62,0.9989248,-0.0113406135,12.7162075,0.0133316545,-32.181129455566406
Chrysophlegma_miniaceum,0,-1,31,0.6159678,-0.91393965,10.730677,0.013305497,-43.83134460449219
Ficedula_zanthopygia,0,-1,50,0.29873246,-2.326055,5.590741,0.013231136,-31.594219207763672
Dicrurus_macrocercus,0,-1,27,0.9998454,-0.0018484965,16.385357,0.013374109,-34.16292953491211
Surniculus_lugubris,0,-1,53,0.40442577,-1.9488437,8.179063,0.013252559,-51.30659484863281
Cacomantis_sepulcralis,0,-1,12,0.9952049,-0.03567373,13.571423,0.013347635,-27.549449920654297
Tringa_nebularia,1,70,70,0.99995553,-0.0005307568,18.443419,0.013409164,-27.185182571411133
Pycnonotus_aurigaster,0,-1,4,0.8062556,-0.86294276,8.782132,0.013275286,-43.7441291809082
Phylloscopus_borealis,1,56,56,1.0,-6.246623e-11,32.700054,0.013608869,-18.94417381286621
Limosa_limosa,1,43,42,0.7372358,-0.79215395,9.473441,0.01328556,-31.871963500976562
Ardea_cinerea,1,8,8,0.99999213,-0.00010259248,19.768167,0.013430558,-31.108631134033203
Centropus_bengalensis,0,-1,18,0.37351328,-1.9406188,7.4886255,0.013247571,-42.691165924072266
Chalcophaps_indica,0,-1,52,0.99008197,-0.08356044,11.180241,0.013309128,-44.13212203979492
Dicrurus_leucophaeus,1,27,27,0.99155056,-0.051712178,14.183867,0.013348783,-40.29598617553711
Cinnyris_jugularis,1,22,22,1.0,-2.383277e-08,25.898144,0.01352341,-33.06787872314453
Mixornis_gularis,1,44,44,1.0,-5.4705964e-09,29.755219,0.013562198,-23.26831817626953
Aviceda_jerdoni,0,-1,27,0.43809888,-1.3366572,8.370528,0.013265397,-39.885311126708984
Ducula_aenea,0,-1,18,0.9737095,-0.18909748,10.07106,0.013294577,-34.90222930908203
Tringa_nebularia,1,70,70,0.9998661,-0.0014281566,19.524157,0.0134254005,-33.40380859375
Tyto_alba,1,73,73,1.0,-2.379413e-09,28.897781,0.01355788,-11.257721900939941
Garrulax_leucolophus,0,-1,7,0.57045454,-1.436573,8.981464,0.013273498,-35.886566162109375
Acrocephalus_orientalis,1,2,2,0.99997437,-0.00030869816,20.541458,0.013430016,-32.67982864379883
Orthotomus_atrogularis,1,51,51,0.781804,-0.5250279,26.620968,0.013512466,-36.278961181640625
Pitta_moluccensis,0,-1,65,0.27892914,-2.3205934,7.029416,0.013244408,-31.841474533081055
Psilopogon_haemacephalus,1,59,59,1.0,-4.2333715e-12,37.24163,0.013658426,-21.806020736694336
Orthotomus_sericeus,0,-1,59,0.1860958,-2.8470826,6.0429435,0.013218761,-37.14421844482422
Terpsiphone_incei,0,-1,41,0.93781793,-0.33604413,8.91446,0.0132814525,-37.73818588256836
Numenius_arquata,1,48,48,0.9998977,-0.0010893124,19.852043,0.013436367,-34.04527282714844
Vanellus_miles,0,-1,74,0.999241,-0.007458798,17.302189,0.013383435,-35.850746154785156
Chlidonias_hybrida,1,21,21,0.9760681,-0.14134765,12.74818,0.013325359,-32.66606521606445
Limosa_limosa,1,43,43,0.99999094,-0.00013802557,17.962654,0.013406134,-35.012821197509766
Spatula_clypeata,1,62,62,0.9930356,-0.054735128,11.511796,0.013311731,-17.606359481811523
Halcyon_pileata,0,-1,36,0.45172057,-1.9276972,6.594309,0.013244656,-28.18355941772461
Calidris_alba,1,13,13,0.9987381,-0.011252714,15.234543,0.0133744115,-34.461952209472656
Calidris_alba,1,13,13,0.9999448,-0.0007169413,15.173432,0.013377525,-21.280956268310547
Pellorneum_malaccense,0,-1,12,0.6146413,-1.460659,6.9772305,0.013255197,-38.3982048034668
Phylloscopus_borealis,1,56,56,1.0,-6.609129e-07,23.177114,0.013488204,-18.200626373291016
Aethopyga_siparaja,0,-1,51,0.72084314,-1.1076462,9.078703,0.013272375,-41.10647201538086
Ficedula_zanthopygia,0,-1,64,0.99786735,-0.019700645,12.701819,0.013348118,-38.1709098815918
Falco_tinnunculus,1,33,33,0.9999982,-2.6639182e-05,23.68024,0.013475898,-30.5323543548584
Arenaria_interpres,1,10,10,0.9978389,-0.019615307,12.579821,0.013333919,-22.4038143157959
Calidris_canutus,1,14,3,0.7976249,-0.50992626,12.27478,0.013342344,-27.112699508666992
Centropus_sinensis,1,18,18,0.99998605,-0.00019830276,17.841446,0.013404948,-31.18695831298828
Mulleripicus_pulverulentus,0,-1,4,0.33156517,-2.0124192,6.7139435,0.013242183,-34.45258331298828
Ficedula_mugimaki,0,-1,3,0.6065314,-1.8583477,6.5854435,0.013240118,-33.7105598449707
Lanius_cristatus,0,-1,53,0.6592508,-1.6966777,6.932242,0.013243515,-36.85314178466797
Acrocephalus_bistrigiceps,1,1,1,1.0,-1.8310477e-06,20.637556,0.013449285,-31.746685028076172
Calidris_ferruginea,1,15,15,0.99855465,-0.014024507,11.920027,0.0133322235,-20.848127365112305
Egretta_garzetta,1,29,29,0.96083826,-0.18649065,13.232915,0.013340284,-23.747528076171875
Chlidonias_hybrida,1,21,21,0.9997845,-0.0023620594,16.290209,0.013375529,-25.692338943481445
Limosa_lapponica,1,42,42,0.9943335,-0.03856713,12.431802,0.013332817,-25.806886672973633
Dicrurus_macrocercus,0,-1,0,0.82467175,-0.85554385,9.337686,0.01327873,-38.29505157470703
Chlidonias_hybrida,1,21,21,1.0,-3.772795e-08,29.26358,0.013550953,-26.45367431640625
